id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
26791320,哇，历史原来可以这样学1,"《哇，历史原来可以这样学1》内容简介：
历史应该是有趣的，这就是它本来的面目！国家的机密为什么会和一口铜锅有关？古人为什么不养老虎当宠物？历史上的名人为什么会犯那些低级的错误？三国演义和真实的历史相差有多大？太厚道的人真的不适合做皇帝吗？哪个朝代是穿越者的理想时代？为什么在清朝写诗会有生命危险？从原始社会到清朝，你想知道的各种稀奇古怪的问题，在这本书里都能找到答案。",https://dou.img.lithub.cc/book/26791320.jpg,2016-4-1,https://book.douban.com/subject/26791320/,8.5,,5,历史的必然性，制度背后的故事，津津有味,,2019-07-21 09:53:00,林欣浩 / 2016 / 四川少年儿童出版社
30353486,认知天性,"不管是朋友圈里年入百万的斜杠青年，还是得到、喜马拉雅上的大师专家，无一不在刺激着在积极上进的年轻灵魂。有没有一种科学高效的，符合每个人思维规律的学习方法，可以让自己瞬间提升职场竞争力和商业生存力，以此走上财务自由、精神独立的人生巅峰。在本书中，你将掌握学习领域的终极规律：
为什么说天性懒惰孕育了认知规律和心智模型 / 只需 1 次自测，一周后回忆率从 28% 跃迁为 39% / 知识是平面的，复合型知识是立体的 / 哪些 “良性干扰”能提升学习效果 / 别在无法克服的学习困难上浪费时间 / 如何打造适合自己的心智模型 / 掌握几个适合自己的记忆技巧事半功倍……本书案例丰富，论点权威，是一本不容错过的认知科普读物。
总的来说，本书可以看作是认知科学目前在“如何更有效地学习”这个课题上取得的所有成果总结。读者能从中获取的，不仅是切实有效的学习方法，而且会对人脑的工作机制有更深的了解。",https://dou.img.lithub.cc/book/30353486.jpg,2018-10,https://book.douban.com/subject/30353486/,7.8,,4,当堂的课堂作业本，家里的课时作业本，一单元的单元练习，期中、期末考试，以及穿插的各项专项过关，基础教育超级符合学习的科学性。,,2019-05-01 16:35:23,[美] Peter C. Brown [美] Henry L. Roediger III [美] Mark A. McDaniel / 2018 / 中信出版社
30314033,无所畏,"冯唐全新作品，一部坦露自我的真诚之作。
全书分为如何获得成功、爱情如何对抗时间、生活怎么过才算有意义、自我价值如何体现四个部分，并收录《如何避免成为一个油腻的中年猥琐男》《找个好看的扑倒》《爱情如何对抗时间》《我爸认识所有的鱼》等知名篇目。
此书对冯唐来说，是一个新的开始，中年的冯唐在书中坦言自己的中年危机、父亲的去世、老妈的人生哲学，以及对过去和未来的自我审视。冯唐父亲、母亲等私人珍藏照片，初次放进书中，以图文结合的方式直观展现《无所畏》中谈及的人、事、物。
活在这世上，什么都不要怕，做自己认为对的事儿，慢慢放下输赢和计算。
★冯唐2018年全新作品
收录冯唐38篇全新人生智慧之作，11幅亲笔题字，38幅私人摄影作品。
★一部坦露自我的真诚之作
此部作品，区别冯唐以往的杂文作品，人到中年的冯唐，在这本书中，从成功、爱情、亲情、生活的意义、自我价值的体现各个方面，对自己四十多年的生活进行梳理和总结。让人能够从中学习和领悟一些人生智慧，也让人能够以此反思，如何更好地生活。
★收录《如何避免成为一个油腻的中年猥琐男》等知名篇目
《如何避免成为一个油腻的中年猥琐男》一文，获得上亿阅读量，近5万人点赞，几百家自媒体疯狂转发，“油腻”一词，成为2018年全民热议词语。
★全新精致设计，四色印刷，精致工艺
全书4色印刷，精致排版，封面特种纸+烫金、压印工艺，与冯唐别具一格的文风相互呼应，为当下特立独行的年轻人zui佳阅读图书。",https://dou.img.lithub.cc/book/30314033.jpg,2018-9,https://book.douban.com/subject/30314033/,7,,3,看了不亏,,2019-03-03 12:42:48,冯唐 / 2018 / 北京联合出版公司
27608239,原则,"※ 华尔街投资大神、对冲基金公司桥水创始人，人生经验之作
作者瑞·达利欧出身美国普通中产家庭，26岁时被炒鱿鱼后在自己的两居室内创办了桥水，现在桥水管理资金超过1 500亿美元，截至2015年年底，盈利超过450亿美元。达利欧曾成功预测2008年金融危机，现在将其白手起 家以来40多年的生活和工作原则公开。
※ 多角度、立体阐述生活、工作、管理原则
包含21条高原则、139条中原则和365条分原则，涵盖为人处事、公司管理两大方面。此前从未有过的逐一详细解答，配合达利欧多年来的各种实例和感悟。任何人都可以轻松上手实践。用以指导桥水日常管理，是桥水的员工手册，帮助桥水屹立40余年不倒，经受住了现实考验。
※ 半个金融圈、投资界、管理层都在期待简体中文版
2010年起，简略版的原则被放在桥水官网上，至今共计被下载了超过300万次，无数企业、管理者、职场人士争相阅读。
※ 适合多层次、多领域的读者
从为人处世、理解现实到日常工作、企业管理，覆盖管理者、普通白领、一般大众。所提炼的原则，也包括投资方面的感悟、公司治理、人类进化等，合适多层次、多领域的读者阅读。
※ 媒体及专家评论
比尔·盖茨 微软联合创始人
瑞·达利欧曾向我提供的非常宝贵的指导和忠告，你在《原则》一书中都能找到。
张瑞敏 海尔集团董事局主席、首席执行官
康德在《实用人类学》中对“人是什么”作答：“人具有一种自己创造自己的特性。”但如何在复杂多变的环境和人际关系中创造出独特完美的自我？《原则》一书对此给出了可行的方案。
常振明 中信集团董事长
桥水创始人瑞·达利欧的人生和投资经历堪称传奇，我认为他是投资界的“九段”高手。很高兴中信出版他的《原则》，这是一套基于逻辑、理性和常识的系统思考智慧，既有思想的定见，也具有很强的实用性。
朱民国家金融研究院院长、国际货币基金组织前副总裁
瑞·达利欧是我多年的朋友，他是金融界的传奇人物，当然成功，但他的人格魅力更为精彩：开放、专注、真诚、善良、有哲理。他曾多次对我说，他一生中学到的最重要的东西是一种以原则为基础的生活方式，帮助他发现真相是什么，并据此行动。这是何等睿智的人生哲理和成功指南！在这本书里，他分享了这些原则，文字真实感人，案例栩栩如生，哲理深邃通透，人性温润细腻。希望读者喜欢这本书并建立自己的原则。
高西庆 清华大学法学院教授、中投公司前总经理
认识达利欧近三十年了，很少见到过像他那样充满济世理想情怀、始终如一地坚持自己诚实做人的原则，同时又能把金融战场上的逆市智慧和铁血纪律规则结合得如此完美的人。《原则》极好地诠释了他这种罕见品质形成的过程和心路历程。非常值得一读。
潘石屹 SOHO中国董事长
瑞相信极度求真、极度透明，他居然在今天的现实社会中获得了巨大成功！瑞从零做成了全世界最顶级的对冲基金公司。你想知道其中奥秘吗？《原则》就是他成功的秘籍。
欧阳谦 中粮集团董事、中信银行前副行长
许多对冲基金的成功依靠它的创始人／明星。当创始人／明星不在时，企业也不会存在了，而桥水还会存在与发展。”今天看到了《原则》，让我更加相信这一点。
傅盛 猎豹移动联合创始人兼CEO
一个人真正的成长，就是不断自我进化。这是我最近在思考的问题，也是《原则》这本书最核心的思想。
郭震洲 夸客金融CEO
在这本书中，我看到的不仅仅是金融的原则，还有人生的哲学，达利欧在书中不断地强调坚持和总结，这一观点可以让你受益终生。
巴曙松 中国银行业协会首席经济学家
《原则》记载了一位出色的投资家领悟并遵循的种种原则……愿意像达利欧这样系统、坦率地分享出来的，并不多见，这也正凸显了《原则》的独特价值。
秦朔 中国商业文明研究中心联席主任、“秦朔朋友圈”发起人
我们在方方面面都需要倡导和坚持以原则为基础的工作方式、生活方式。
吴晓波 知名财经作家
瑞·达利欧是当下全球最大的对冲基金公司——桥水的创始人，他极擅长将复杂事物背后的运行机制剥离出来，以简洁、易于理解的语言阐述。如果他没有进对冲基金这行，一定会成为出色的经济学者和财经作家。这本《原则》是达利欧理解、应对复杂世界的心得，向你推荐。
李笑来 INB资本合伙人
从本质上来看，这本书是个“开源的人生方法论”……无法想象这些方法论、这些价值观会造福多少人，能让多少人的操作系统升级，能让多少人从此改头换面，获得新生。
万维钢 科学作家、“得到”App《精英日课》专栏作者
我们要重点借鉴的是书中的主要思想——对个人来说，也许最重要的是面对现实；对公司来说，也许最重要的是创意择优。
吴晓鹏 华尔街见闻创始人、CEO
任何希望工作取得更好成绩，或希望生活过得更好的人都应该读一读这本书，因为它绝对物超所值。
采铜 知名心理学者
通过达利欧的这套方法，我们能够认识世界、改变自己，并且通过改变自己改变世界。
余家鸿 中国投资有限责任公司多资产投资团队负责人
处于不同行业和人生阶段，以及有不同职业抱负的人，将从这本书中获得不同的经验教训。
苏世民 黑石集团联合创始人
你不应该错过《原则》这份天赐大礼。
杰米·戴蒙 摩根大通CEO
和他人分享人生经验很重要也很有益，在这本引人入胜的书中，瑞以一种富有趣味和鞭策性的方式分享了他的经验。
迈克尔·布隆伯格 彭博新闻社创始人、纽约市前市长
瑞·达利欧拥有传奇性的市场嗅觉，但他之所以能独占鳌头，是因为他总结并践行了一套原则。每个拥有目标和梦想的人都能从瑞的做法那里得到教益。
里德·哈斯廷斯 Netflix创始人
《原则》一书对我的领导风格产生了深刻的积极影响——以更真诚的方式生活。
安东尼·罗宾 世界潜能激励大师
我觉得此书极其不一般。每一页都写满了非比寻常的原则，全是真知灼见。我很喜欢瑞·达利欧将自己的历史和生活融为一体的优雅写作方式。
阿里安娜·赫芬顿 《赫芬顿邮报》创始人
我简直太喜欢这本书了，笔法如此精当，字里行间充满智慧。
《纽约时报》
达利欧长久以来是一位令人着迷的人物……与他最初列出的那些原则相比，这本新书分量更重：一部分是他的自传，一部分是行动指南。这是一个鲜活的个人故事，达利欧以饱满的情绪回顾了他如何在1975年开创桥水，桥水内部的冲突，以及他职业生涯早年的奋斗。这本书既富有启迪，又出人意料地令人感动……达利欧的笔触是冷静、不动声色的，但其背后隐藏着丰富的情感：他教导人们应该有谦逊感和内省意识，能够以开放心态思考尖锐的批评，并利用批评来不断改进。
《华尔街日报》
他是以优异赚钱本领和独特人生经历闻名于世的少数哲人投资家的代表。
《财富》
瑞·达利欧之所以令人叹服，不仅因为他的投资业绩，还有他获取投资收益的方式，以及他在理解市场、机构、经济和生活方面采用的严谨分析方法。",https://dou.img.lithub.cc/book/27608239.jpg,2018-1,https://book.douban.com/subject/27608239/,8.3,,3,高配版鸡汤，“即使我还处于努力挣扎去获取成功的过程中，我就已感觉到成功带来的激动心情。同样，我也能想象出如果不勇往直前会有什么样的悲凉结局。”,,2019-02-17 22:32:46,[美] 瑞·达利欧 / 2018 / 中信出版社
30183051,鱼翅与花椒,"扶霞是我的好友，也是我认识的所有外国人中，非常了解中国烹饪的一位。这本屡获殊荣的《鱼翅与花椒》无疑是很多外国人写中国食物的书籍里极为鲜活有趣和精准的 。——陈晓卿（“舌尖上的中国”总导演）
这里是中国，一个奇妙的饮食大国。
这是关于中国菜的故事，也是一个英国女孩的中国历险记。
扶霞一九九四年前往中国长住。打从一开始她就发誓不论人家请她吃什么，不管那食物有多么古怪，她一律来者不拒：第一次与四川料理相遇时的神魂颠倒、亲眼目睹鸡鸭被宰杀时的惊吓、体验千变万化的刀 工、对养生饮食的叹服、品尝珍稀野味时内心的道德两难……
透过扶霞的眼睛，我们得以用全新的角度来了解熟悉的中国菜。不同地方的食物拥有其独一无二的气质：川菜的辣带着一丝丝甜，就像悠闲的四川人，总是带着甜甜的体贴；湘菜直接又毫无妥协余地，就跟那里培养出来的领袖人物一样；扬州菜则是太平盛世的食物，温暖而抚慰人心。
从四川热闹的市场到甘肃北部荒僻的风景，从福建的深山到迷人的扬州古城，书中呈现了中式料理让人难忘的美妙滋味，也深刻描绘出中西饮食文化差异，且兼具人文观察与幽默趣味。",https://dou.img.lithub.cc/book/30183051.jpg,2018-7,https://book.douban.com/subject/30183051/,8.3,,5,不止于吃,,2019-02-11 13:02:00,[英] 扶霞·邓洛普 / 2018 / 上海译文出版社
3266609,流浪地球,此书为刘慈欣获中国科幻银河奖的中短篇科幻小说作品集，收录有《流浪地球》《乡村教师》《全频带阻塞干扰》等获奖佳作。,https://dou.img.lithub.cc/book/3266609.jpg,2008-11,https://book.douban.com/subject/3266609/,8.4,,4,够硬，大刘,,2019-02-06 14:41:36,刘慈欣 / 2008 / 长江文艺出版社
30414743,显微镜下的大明,"★ 马伯庸全新历史纪实作品，一本值得收藏的明朝历史书
★ 六件罕为人知的明代档案，六个尘封已久的民生往事
★ 生动的基层治政手册，于细微处读懂真正的古代中国
★ 这本书娓娓道来，用笔绵密细致。读者读来也可以从一个又一个细节当中，编织起一个复杂的大明帝国。——张宏杰
----------------------------- ----------------------------------------------------
本书讲述的，是六个深藏于故纸堆中的明代基层政治事件。
作者从明代的一系列罕见民间档案文书里，挖掘出这些尘封已久的故事。这些档案是中国历史中绝无仅有的奇迹，它们着眼于平民的政治生活，而且记录极为详尽。在这里，我们能看到朴实的百姓诉求、狡黠的民间智慧、肮脏的胥吏手段、微妙的官场均衡之术，从无数个真实的细节里，展现出一幅极其鲜活的政治生态图景。
这六个事件聚焦于一府一县乃至一村之内，记录的是最底层平民的真实政治生活：当遭遇税收不公时，他们如何愤起抗争；当家族权益受到损害时，他们如何兴起诉讼；当政治利益与商业利益发生矛盾，他们如何与官府周旋博弈；当朝廷要求整顿户籍，他们又是如何从中造假牟利……
《学霸必须死——徽州丝绢案始末》：万历年间，一项不公正的税收政策在徽州府引发了旷日持久的混乱。乱民、县官、州府、户部、首辅、皇帝等诸多利益集团的博弈之局。
《笔与灰的抉择——婺源龙脉保卫战》：婺源县一场持续了六十四年的经济争端，反映了一个县级官员，是如何在重大议题上平衡一县之利害的。
《谁动了我的祖庙——杨干院律政风云》：歙县一桩民间庙产争夺案。诉讼双方在这场绵延八年的官司中各展所长，用尽心思，上演了一场精彩绝伦的嘉靖法律大戏。
《天下透明——大明第一档案库的前世今生》：一个坐落于后湖（玄武湖）中的冷门机构——大明黄册库从建立到衰败的全过程。了解明代的基层统治，是如何一步步垮掉的。
《胥吏的盛宴——彭县小吏舞弊案》：一件小到不能再小的官司，却引来了无数贪婪蚊虫的叮咬。胥吏之恶，被刻画得淋漓尽致。
《正统年间的四条冤魂》：四个无辜的清白老百姓，是如何裹挟入朝廷斗争的。
作者力图以冷静克制的零度叙事，替那些生于尘埃、死于无闻的蝼蚁之辈作传，转述他们湮没于宏大历史中的声音。想要读懂大明，想要读懂中国古代政治，不可只注目于朝堂，亦要听到最底层的呐喊。在一个个普通人的遭遇中，才蕴藏着最真实的规律。",https://dou.img.lithub.cc/book/30414743.jpg,2019-1,https://book.douban.com/subject/30414743/,8.7,,4,"非虚构往往比虚构更令人吃惊
另：“不要轻易把古人当白痴”",,2019-02-05 14:13:17,马伯庸 / 2019 / 湖南文艺出版社
26278431,脱腔,"阿城先生全新作品。收录的文章为阿城先生亲自选定，其中许多篇目为阿城先生独家提供，从未见于国内报刊或网络。体例亦为阿城先生亲自编订。
散文随笔、谈话集。分为三个部分：第一部分为作者任《华夏人文地理》主编期间为其所写文字的集结；第二部分主题为阅读，内容为阿城先生读书所得所感；第三部分主题为谈话，集结了诸多与名家对谈的文章及记者访谈文章。",https://dou.img.lithub.cc/book/26278431.jpg,2016-3-1,https://book.douban.com/subject/26278431/,8.4,,5,直来直往，事事有自己的理解和知识结构,,2018-12-12 23:28:41,阿城 / 2016 / 江苏凤凰文艺出版社
30259720,今日简史,"2014年，尤瓦尔•赫拉利的《人类简史》横空出世，颠覆了我们关于人类进化的认知。2016年，他的《未来简史》再度惊艳四座，刷新了我们对未来的想象，掀起了全球关于人工智能讨论的新思潮。现在，“简史三部曲”收官之作《今日简史》推出，将目光聚焦到当下，直面今天关乎我们每个人命运的 问题和挑战。
尤瓦尔•赫拉利认为，智人之所以能够崛起成为地球的主宰者，主要原因在于其具备了虚构故事的能力。然而，在当前这样一个分化的世界，我们对旧故事已失去信心，对新故事亦远未达成共识。
《今日简史》提出，当前人类社会面临着科技颠覆、生态崩溃和核战争三大挑战。“国家”这一身份认同已不足以应对今天的挑战，任何一个国家都无法独立解决全球性问题。人工智能和生物技术正在颠覆原有的社会结构和分配方式，数据成为最重要的资源。
当数据巨头比我们更了解自己，当“在线”成为一种生存方式，如何规范数据的所有权？能否建立起一个维护人类自由和平等的全球社群？人工智能和生物技术已使人类掌握了重塑和重新设计生命的能力。我们该如何运用这种能力，上演另一出全新大戏？
在一个信息爆炸却多半无用的世界，清晰的见解就成了一种力量。对于关乎人类命运的种种议题，尤瓦尔•赫拉利在《今日简史》中没有简单给出答案，而是引发了我们进一步思考。",https://dou.img.lithub.cc/book/30259720.jpg,2018-8,https://book.douban.com/subject/30259720/,8.1,,4,第五部分，生存下去，真实的生活存在下去,,2018-10-21 12:15:25,[以] 尤瓦尔·赫拉利 / 2018 / 中信出版社
6084402,游戏力,"本书的重点，是解决常见的行为问题，激发孩子内在的自信力，并重建父母与孩子间亲密沟通的桥梁。
游戏力，被很多人喻为亲子沟通的“双向翻译机”。
一方面，作者通过几十个案例告诉我们，孩子的任何行为都在表达着一份合理的内心需求，只不过表达方式有时是无理取闹，例如：事事对抗，每天在幼儿园门口粘着妈妈，遇到小挫折就大哭大闹，经常打人，不好好写作业，总是欺负弟妹，等等。与孩子有效沟通的第一步，就是及时而准确地“翻译”出隐藏在这些表面行为背后的需求。
另一方面，作者建议了大小几百种处理问题的方法，而根本目的是提醒我们：与孩子有效沟通的第二步，是将我们的关怀、爱心、赞赏、鼓励、期望和界限等等，“翻译”成让孩子更容易理解和接受的语言。游戏，是孩子的第一语言。如果我们想告诉孩子什么，那么最好的方式是“玩给他看”，而不是“说给他听”。既然我们都同意让孩子“在玩中学知识”，那么让孩子“在玩中懂道理”、“在玩中建立自信”也会同样有效。
书中深刻的分析，显然来自深厚的专业功底，然而全书几乎没有出现专业名词，轻松的阅读中处处能体会到一位游戏大师的幽默与亲和。最难得的是，书中对父母没有批评，只有体贴和建设性意见，因为作者本人也是一位父亲。",https://dou.img.lithub.cc/book/6084402.jpg,2011-5-1,https://book.douban.com/subject/6084402/,8.5,,,翻阅，与期待有出入，案例还是有些水土不服,,2018-08-05 10:57:57,"[美]劳伦斯·科恩（Lawrence J. Cohen, Ph.D.） / 2011 / 军事谊文出版社"
26592648,癌症·真相,"荣获中宣部、中国图书评论学会和央视“2015中国好书”奖
荣获第十一届文津图书奖
荣获第八届吴大猷科学普及著作奖
荣获第四届中国科普作家协会优秀科普作品奖
荣获科技部2016全国优秀科普作品奖
这是一本讲癌症的书，但和你以往见过的该题材的书完全不同。
这不是一本“养生秘籍”，不会推荐什么神奇的保健品，但会告诉你，哪些生活习惯能致癌，哪些能防癌。
这   不是一本“心灵鸡汤”，不会保证任 何癌症都是可以战胜的，但会告诉你，哪些癌症治愈率很高，哪些治疗方法是有效的。会告诉 你，为什么癌症治疗的第三次革命来了，为什么最近的免疫治疗新药能治愈晚期癌症。
这不是一本“癌症生物学”，不会堆砌各种专业词汇，但会让你明白，什么是BRCA基因突变，为什么影星朱莉30多岁就主动切掉了乳房和卵巢。
这不是一本“癌症临床指南”，不会指导你如何化疗和放疗，但会让你明白，为什么化疗放疗会有这么多副作用，为什么我们要努力开发新的靶向药物。
希望这本书把癌症的一些基本知识明明白白地讲给大家听，知其然，知其所以然。
希望患者和家属读完这本书能更好地理解医生的推荐和选择；希望医务工作者读完这本书能更好地知道前沿的药物研究方向和成果；希望科学爱好者读完这本书能了解癌症的本质和社会上癌症热点新闻背后的科学。
希望大家知道癌症的真相，不再恐慌，不再盲从。
★作者菠萝将把所得稿酬捐献给向日葵儿童癌症公益平台，意味着每位购书者将为中国儿童癌症患者献一份珍贵的爱心！
★微信圈阅读量累计近千万！
★有图有真相，每章首一幅可爱而有内涵的插画。
★中国科学院曾益新院士作序推荐！",https://dou.img.lithub.cc/book/26592648.jpg,2015-9-1,https://book.douban.com/subject/26592648/,8.8,,5,优秀科普，令人信服,,2018-05-01 10:54:52,菠萝 李治中 / 2015 / 清华大学出版社
26277379,闲话闲说,阿城先生散文集，闲谈中国世俗与中国小说。充分体现了作者擅长清谈的风格。,https://dou.img.lithub.cc/book/26277379.jpg,2016-3,https://book.douban.com/subject/26277379/,8.2,,4,解释了一点点框框文化那么贫瘠,,2018-02-04 14:04:03,阿城 / 2016 / 江苏凤凰文艺出版社
26956479,草原动物园,"这是一位传教士带着“半个动物园”勇闯蒙古草原的奇幻故事。光绪末年，在京城的美国传教士柯罗威，突发奇想要去赤峰修建一座草原动物园。他带着雄狮、大象、鹦鹉、蟒蛇以及一对虎纹马、五只狒狒一起奔赴草原。草原上，盗梦少女预知未来、通晓动物语言的少年涅槃重生、神秘的狼变月夜现身。这 是一部关于信仰的动物寓言，一场巨大的变革在勇士之地上演，一段史诗般的全新冒险自此展开……
【编辑推荐】
◆马伯庸历史奇幻新作！罗振宇、和菜头、刘宇昆、蒋方舟、李娟击掌推荐！
◆《古董局中局》《长安十二时辰》之后，马伯庸新历史主义写作的进阶之路。
◆怎样把小说挂在历史的钉子上？《草原动物园》微妙跳脱且不落俗套，堪称中国版《少年Pi的奇幻漂流》。
◆“梦想家式”的传教士带着狮子、大象、虎纹马……从京城出发去赤峰，劫难重生，让人怀想《西游记》。
◆独自穿越到清末的草原去传教，要什么技能？传教士：永葆对世界的好奇。
◆天真不是美德：少年、动物、盗梦、乱世、信仰……亦真亦幻的心灵探索之旅。
◆每一个圣人都有不可告知的过去，每一个罪人都有洁白无瑕的未来。
◆“一个人可以固执，也可以异想天开，当这两种特质合并在一起后，他就会变成一团跳跃的火、一台上足了气的蒸汽机。” 他对整个世界从未厌倦，也从未长大。
【名人推荐】
和其他马伯庸的小说一样，我看了一页后就欲罢不能。文字中强大的想象力把读者带到了另一个世界，另一个时代。在这里，信仰和理想就是草原上动物园里的狮子和大象，一步一步携带我们走入一个陌生而又亲切的魔幻世界。这是中国新篇《少年Pi的奇幻漂流》。
——作家 刘宇昆
每个作家都有一条回到故乡的道路，以“考据型悬疑小说”著称的作家马伯庸这次亦将目光投向了自己的出生之地——赤峰，相比他之前那些冲突更为激烈的作品，这部小说不仅仅试图叙述一个精彩的类型化的故事，还渗入了作者对于乡土历史的幽微思考，一份极其个人的情感表达，使得硬朗的叙述带入一丝抒情的调子，给读者留下更多的想象空间。
——作家 周文翰
这部小说在宗教大融合的格局上，达到了一个新的高度。所有宗教融合，这是中国百姓最世俗的层面，也是最有光亮之处。小说的对话，精彩绝伦，耐人寻味。
——作家 走走
“五四”以来，“历史散文”一向发达，其中特别的一路，是将偏于考据的学术研究写成清新可诵的美文，马伯庸的部分散文可归入这一谱系。上世纪90年代末，在网络成名并很快进入平面媒体的马伯庸曾涉足评论、杂文、中短篇历史、科幻和悬疑小说的创作，近来散文的成熟尤为可观。即使不熟悉他的读者，只要一看《风雨<洛神赋>》《破案：<孔雀东南飞>》《宛城惊变》，也会被他丰赡的学识、缜密的推理、发达的想象力、胜任愉快的文字所吸引。
——第二届朱自清散文奖授奖词",https://dou.img.lithub.cc/book/26956479.jpg,2017-3,https://book.douban.com/subject/26956479/,7.6,,2,出门，直接看，牧羊少年奇幻之旅,,2018-01-14 20:35:32,马伯庸 / 2017 / 中信出版社
30183051,鱼翅与花椒,"扶霞是我的好友，也是我认识的所有外国人中，非常了解中国烹饪的一位。这本屡获殊荣的《鱼翅与花椒》无疑是很多外国人写中国食物的书籍里极为鲜活有趣和精准的 。——陈晓卿（“舌尖上的中国”总导演）
这里是中国，一个奇妙的饮食大国。
这是关于中国菜的故事，也是一个英国女孩的中国历险记。
扶霞一九九四年前往中国长住。打从一开始她就发誓不论人家请她吃什么，不管那食物有多么古怪，她一律来者不拒：第一次与四川料理相遇时的神魂颠倒、亲眼目睹鸡鸭被宰杀时的惊吓、体验千变万化的刀 工、对养生饮食的叹服、品尝珍稀野味时内心的道德两难……
透过扶霞的眼睛，我们得以用全新的角度来了解熟悉的中国菜。不同地方的食物拥有其独一无二的气质：川菜的辣带着一丝丝甜，就像悠闲的四川人，总是带着甜甜的体贴；湘菜直接又毫无妥协余地，就跟那里培养出来的领袖人物一样；扬州菜则是太平盛世的食物，温暖而抚慰人心。
从四川热闹的市场到甘肃北部荒僻的风景，从福建的深山到迷人的扬州古城，书中呈现了中式料理让人难忘的美妙滋味，也深刻描绘出中西饮食文化差异，且兼具人文观察与幽默趣味。",https://dou.img.lithub.cc/book/30183051.jpg,2018-7,https://book.douban.com/subject/30183051/,8.3,,5,不止于吃,,2019-02-11 13:02:00,[英] 扶霞·邓洛普 / 2018 / 上海译文出版社
3266609,流浪地球,此书为刘慈欣获中国科幻银河奖的中短篇科幻小说作品集，收录有《流浪地球》《乡村教师》《全频带阻塞干扰》等获奖佳作。,https://dou.img.lithub.cc/book/3266609.jpg,2008-11,https://book.douban.com/subject/3266609/,8.4,,4,够硬，大刘,,2019-02-06 14:41:36,刘慈欣 / 2008 / 长江文艺出版社
30414743,显微镜下的大明,"★ 马伯庸全新历史纪实作品，一本值得收藏的明朝历史书
★ 六件罕为人知的明代档案，六个尘封已久的民生往事
★ 生动的基层治政手册，于细微处读懂真正的古代中国
★ 这本书娓娓道来，用笔绵密细致。读者读来也可以从一个又一个细节当中，编织起一个复杂的大明帝国。——张宏杰
----------------------------- ----------------------------------------------------
本书讲述的，是六个深藏于故纸堆中的明代基层政治事件。
作者从明代的一系列罕见民间档案文书里，挖掘出这些尘封已久的故事。这些档案是中国历史中绝无仅有的奇迹，它们着眼于平民的政治生活，而且记录极为详尽。在这里，我们能看到朴实的百姓诉求、狡黠的民间智慧、肮脏的胥吏手段、微妙的官场均衡之术，从无数个真实的细节里，展现出一幅极其鲜活的政治生态图景。
这六个事件聚焦于一府一县乃至一村之内，记录的是最底层平民的真实政治生活：当遭遇税收不公时，他们如何愤起抗争；当家族权益受到损害时，他们如何兴起诉讼；当政治利益与商业利益发生矛盾，他们如何与官府周旋博弈；当朝廷要求整顿户籍，他们又是如何从中造假牟利……
《学霸必须死——徽州丝绢案始末》：万历年间，一项不公正的税收政策在徽州府引发了旷日持久的混乱。乱民、县官、州府、户部、首辅、皇帝等诸多利益集团的博弈之局。
《笔与灰的抉择——婺源龙脉保卫战》：婺源县一场持续了六十四年的经济争端，反映了一个县级官员，是如何在重大议题上平衡一县之利害的。
《谁动了我的祖庙——杨干院律政风云》：歙县一桩民间庙产争夺案。诉讼双方在这场绵延八年的官司中各展所长，用尽心思，上演了一场精彩绝伦的嘉靖法律大戏。
《天下透明——大明第一档案库的前世今生》：一个坐落于后湖（玄武湖）中的冷门机构——大明黄册库从建立到衰败的全过程。了解明代的基层统治，是如何一步步垮掉的。
《胥吏的盛宴——彭县小吏舞弊案》：一件小到不能再小的官司，却引来了无数贪婪蚊虫的叮咬。胥吏之恶，被刻画得淋漓尽致。
《正统年间的四条冤魂》：四个无辜的清白老百姓，是如何裹挟入朝廷斗争的。
作者力图以冷静克制的零度叙事，替那些生于尘埃、死于无闻的蝼蚁之辈作传，转述他们湮没于宏大历史中的声音。想要读懂大明，想要读懂中国古代政治，不可只注目于朝堂，亦要听到最底层的呐喊。在一个个普通人的遭遇中，才蕴藏着最真实的规律。",https://dou.img.lithub.cc/book/30414743.jpg,2019-1,https://book.douban.com/subject/30414743/,8.7,,4,"非虚构往往比虚构更令人吃惊
另：“不要轻易把古人当白痴”",,2019-02-05 14:13:17,马伯庸 / 2019 / 湖南文艺出版社
26278431,脱腔,"阿城先生全新作品。收录的文章为阿城先生亲自选定，其中许多篇目为阿城先生独家提供，从未见于国内报刊或网络。体例亦为阿城先生亲自编订。
散文随笔、谈话集。分为三个部分：第一部分为作者任《华夏人文地理》主编期间为其所写文字的集结；第二部分主题为阅读，内容为阿城先生读书所得所感；第三部分主题为谈话，集结了诸多与名家对谈的文章及记者访谈文章。",https://dou.img.lithub.cc/book/26278431.jpg,2016-3-1,https://book.douban.com/subject/26278431/,8.4,,5,直来直往，事事有自己的理解和知识结构,,2018-12-12 23:28:41,阿城 / 2016 / 江苏凤凰文艺出版社
