id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
7059671,最佳出价,,https://dou.img.lithub.cc/movie/7059671.jpg,2013-01-01(意大利),https://movie.douban.com/subject/7059671/,8.4,"剧情,爱情,悬疑",4,选择事业还是爱情，毫不犹豫是后者，为爱付其一生，悲哀中透露着美好,,2019-10-03 16:54:42,2013 / 意大利 / 剧情 爱情 悬疑 / 朱塞佩·托纳多雷 / 杰弗里·拉什 吉姆·斯特吉斯
27180759,送我上青云,,https://dou.img.lithub.cc/movie/27180759.jpg,2019-08-16(中国大陆),https://movie.douban.com/subject/27180759/,7,剧情,4,意向够足,,2019-10-03 16:51:03,2019 / 中国大陆 / 剧情 / 滕丛丛 / 姚晨 袁弘
30122641,难以置信,,https://dou.img.lithub.cc/movie/30122641.jpg,2019-09-13(美国),https://movie.douban.com/subject/30122641/,9.2,"剧情,犯罪",5,一定程度上社会的发展基于利己之心，这有形无形中对他人造成的伤害无法估量,,2019-09-22 13:50:07,2019 / 美国 / 剧情 犯罪 / 丽莎·查罗登科 迈克尔·丁纳 苏珊娜·格兰特 / 梅里特·韦弗 托妮·科莱特
34807113,走进比尔：解码比尔·盖茨,,https://dou.img.lithub.cc/movie/34807113.jpg,2019-09-20(美国),https://movie.douban.com/subject/34807113/,9.1,纪录片,5,离开微软没有减速，而是加速改变世界。,,2019-09-22 13:43:17,2019 / 美国 / 纪录片 / 戴维斯·古根海姆 / 比尔·盖茨 梅琳达·盖茨
26931786,蜘蛛侠：英雄远征,,https://dou.img.lithub.cc/movie/26931786.jpg,2019-06-28(中国大陆),https://movie.douban.com/subject/26931786/,7.6,"动作,科幻,冒险",4,,,2019-09-13 22:47:47,2019 / 美国 / 动作 科幻 冒险 / 乔·沃茨 / 汤姆·赫兰德 赞达亚
30164448,海市蜃楼,,https://dou.img.lithub.cc/movie/30164448.jpg,2019-03-28(中国大陆),https://movie.douban.com/subject/30164448/,7.6,"科幻,悬疑,惊悚",5,大赢家,,2019-08-16 23:01:36,2018 / 西班牙 / 科幻 悬疑 惊悚 / 奥里奥尔·保罗 / 阿德里亚娜·乌加特 奇诺·达林
27191431,过春天,,https://dou.img.lithub.cc/movie/27191431.jpg,2019-03-15(中国大陆),https://movie.douban.com/subject/27191431/,7.7,剧情,4,船上的瞬间，荷尔蒙激发,,2019-08-16 22:50:46,2018 / 中国大陆 / 剧情 / 白雪 / 黄尧 孙阳
30140231,沦落人,,https://dou.img.lithub.cc/movie/30140231.jpg,2019-04-11(中国香港),https://movie.douban.com/subject/30140231/,8.2,剧情,3,不切实际的沦落生活,,2019-08-16 22:46:50,2018 / 中国香港 / 剧情 / 陈小娟 / 黄秋生 克里瑟尔·孔松希
26842702,燃烧,,https://dou.img.lithub.cc/movie/26842702.jpg,2018-05-16(戛纳电影节),https://movie.douban.com/subject/26842702/,8.1,"剧情,悬疑,犯罪",3,浓浓意象，不合口味，想看个简单完整的故事。,,2019-08-10 09:35:38,2018 / 韩国 / 剧情 悬疑 犯罪 / 李沧东 / 刘亚仁 史蒂文·元
27010768,寄生虫,,https://dou.img.lithub.cc/movie/27010768.jpg,2019-05-21(戛纳电影节),https://movie.douban.com/subject/27010768/,8.8,剧情,3,还想着底下男的是由男主人导致的，真倒霉,,2019-08-08 19:26:59,2019 / 韩国 / 剧情 / 奉俊昊 / 宋康昊 李善均
26794435,哪吒之魔童降世,,https://dou.img.lithub.cc/movie/26794435.jpg,2019-07-26(中国大陆),https://movie.douban.com/subject/26794435/,8.4,"剧情,喜剧,动画",4,画面惊艳到，打斗场面偏多，剧情交代为主,,2019-07-26 16:59:37,2019 / 中国大陆 / 剧情 喜剧 动画 奇幻 / 饺子 / 吕艳婷 囧森瑟夫
26849758,长安十二时辰,,https://dou.img.lithub.cc/movie/26849758.jpg,2019-06-27(中国大陆),https://movie.douban.com/subject/26849758/,8.1,"剧情,悬疑,古装",3,古代版的 二十四小时，对小说还原度高。已看30集，无味,,2019-07-03 10:28:57,2019 / 中国大陆 / 剧情 悬疑 古装 / 曹盾 / 雷佳音 易烊千玺
26794701,孟买酒店,,https://dou.img.lithub.cc/movie/26794701.jpg,2018-09-07(多伦多电影节),https://movie.douban.com/subject/26794701/,8.4,"剧情,惊悚,历史",4,发指,,2019-06-21 23:41:06,2018 / 澳大利亚 美国 印度 / 剧情 惊悚 历史 / 安东尼·马拉斯 / 艾米·汉莫 纳赞宁·波妮阿蒂
30269908,圆桌派 第四季,,https://dou.img.lithub.cc/movie/30269908.jpg,2019-06-17(中国大陆),https://movie.douban.com/subject/30269908/,8.6,脱口秀,5,听着看着一小时都觉得舒服,,2019-06-20 21:56:33,2019 / 中国大陆 / 脱口秀 / 苏雷 / 窦文涛 周迅
27039358,蜂鸟计划,,https://dou.img.lithub.cc/movie/27039358.jpg,2021-01-29(中国大陆),https://movie.douban.com/subject/27039358/,7,剧情,3,,,2019-06-19 21:41:28,2018 / 加拿大 比利时 / 剧情 / 阮金 / 杰西·艾森伯格 亚历山大·斯卡斯加德
27200836,第二十二条军规,,https://dou.img.lithub.cc/movie/27200836.jpg,2019-05-17(美国),https://movie.douban.com/subject/27200836/,8.7,"剧情,喜剧,战争",5,该咋咋滴,,2019-06-09 00:36:57,2019 / 美国 / 剧情 喜剧 战争 / 乔治·克鲁尼 格兰特·赫斯洛夫 艾伦·库拉斯 / 克里斯托弗·阿波特 凯尔·钱德勒
30161936,黑镜 第五季,,https://dou.img.lithub.cc/movie/30161936.jpg,2019-06-05(美国),https://movie.douban.com/subject/30161936/,6.9,"剧情,科幻,惊悚",3,,,2019-06-08 14:10:28,2019 / 美国 / 剧情 科幻 惊悚 / 詹姆斯·哈维斯 / 安德鲁·斯科特 麦莉·赛勒斯
30181230,我们与恶的距离,,https://dou.img.lithub.cc/movie/30181230.jpg,2019-03-24(中国台湾),https://movie.douban.com/subject/30181230/,9.4,剧情,5,理性很难,,2019-04-10 00:23:03,2019 / 中国台湾 / 剧情 / 林君阳 / 贾静雯 温升豪
30424374,爱，死亡和机器人 第一季,,https://dou.img.lithub.cc/movie/30424374.jpg,2019-03-15(美国),https://movie.douban.com/subject/30424374/,9.2,"喜剧,科幻,动画",4,一时刷剧一时爽，一直刷剧一直爽,,2019-03-29 23:07:08,2019 / 美国 / 喜剧 科幻 动画 恐怖 奇幻 / 维克多·马尔多纳多 加布里埃尔·彭纳基奥利 阿尔弗雷多·托雷斯 弗兰克·巴尔森 阿尔贝托·米尔戈 蒂姆·米勒 达米安·纽诺 杰罗姆·陈 维塔利·舒舒科 欧文·沙利文 罗伯特·瓦利 戴夫·威尔逊 乔恩·叶 哈维尔·雷西奥·格雷西亚 / 斯科特·怀特 诺兰·诺斯
26715636,地久天长,,https://dou.img.lithub.cc/movie/26715636.jpg,2019-03-22(中国大陆),https://movie.douban.com/subject/26715636/,8,"剧情,家庭",5,善良的导演，最后终于给了一点温暖,,2019-03-23 15:41:32,2019 / 中国大陆 / 剧情 家庭 / 王小帅 / 王景春 咏梅
26684528,库尔斯克,,https://dou.img.lithub.cc/movie/26684528.jpg,2018-09-06(多伦多电影节),https://movie.douban.com/subject/26684528/,6.9,"剧情,历史,灾难",3,你以为救援有望，也只是你以为！,,2019-03-15 22:28:36,2018 / 法国 比利时 卢森堡 / 剧情 历史 灾难 / 托马斯·温特伯格 / 科林·费尔斯 蕾雅·赛杜
25986662,疯狂的外星人,,https://dou.img.lithub.cc/movie/25986662.jpg,2019-02-05(中国大陆),https://movie.douban.com/subject/25986662/,6.4,"喜剧,科幻",2,扯犊子,,2019-03-09 23:54:03,2019 / 中国大陆 / 喜剧 科幻 / 宁浩 / 黄渤 沈腾
26816076,“大”人物,,https://dou.img.lithub.cc/movie/26816076.jpg,2019-01-10(中国大陆),https://movie.douban.com/subject/26816076/,6.4,"动作,犯罪",3,赶紧出门看原版,,2019-03-08 20:35:07,2019 / 中国大陆 / 动作 犯罪 / 五百 / 王千源 包贝尔
27060077,绿皮书,,https://dou.img.lithub.cc/movie/27060077.jpg,2019-03-01(中国大陆),https://movie.douban.com/subject/27060077/,8.9,"剧情,喜剧,音乐",4,不黑不白自我孤独温情默默,,2019-03-08 18:05:58,2018 / 美国 中国大陆 / 剧情 喜剧 音乐 传记 / 彼得·法雷里 / 维果·莫腾森 马赫沙拉·阿里
30331149,白蛇：缘起,,https://dou.img.lithub.cc/movie/30331149.jpg,2019-01-11(中国大陆),https://movie.douban.com/subject/30331149/,7.8,"爱情,动画,奇幻",4,当年过仙剑的感觉，自觉投入情感,,2019-03-05 23:01:06,2019 / 中国大陆 美国 / 爱情 动画 奇幻 / 黄家康 赵霁 / 张喆 杨天翔
20438964,无敌破坏王2：大闹互联网,,https://dou.img.lithub.cc/movie/20438964.jpg,2018-11-23(中国大陆),https://movie.douban.com/subject/20438964/,8,"喜剧,动画,奇幻",4,疗愈,,2019-03-02 15:31:14,2018 / 美国 / 喜剧 动画 奇幻 冒险 / 菲尔·约翰斯顿 瑞奇·摩尔 / 约翰·C·赖利 萨拉·西尔弗曼
4139917,数学的故事,,https://dou.img.lithub.cc/movie/4139917.jpg,2008-10-06(英国),https://movie.douban.com/subject/4139917/,9,纪录片,5,,,2019-02-12 15:08:36,2008 / 英国 / 纪录片 / 马库斯·杜·桑托伊 Christopher Anagnostakis
26266893,流浪地球,,https://dou.img.lithub.cc/movie/26266893.jpg,2019-02-05(中国大陆),https://movie.douban.com/subject/26266893/,7.9,"科幻,冒险,灾难",4,比原著多了很多细节，增强了不少故事性，但整体而言剧情还是直,,2019-02-11 21:38:58,2019 / 中国大陆 / 科幻 冒险 灾难 / 郭帆 / 吴京 屈楚萧
27119586,谁先爱上他的,,https://dou.img.lithub.cc/movie/27119586.jpg,2018-11-02(中国台湾),https://movie.douban.com/subject/27119586/,8.6,"剧情,喜剧,同性",5,从孩子视角出发，理解“死不认错的大人们”的逻辑，爱，真难。,,2019-02-10 15:43:46,2018 / 中国台湾 / 剧情 喜剧 同性 / 徐誉庭 许智彦 / 邱泽 谢盈萱
